track_id,album_listens,album_comments,artist_favorites,artist_comments,track_interest,track_favorites,track_listens
9598,10366,0,9,0,529,1,196
9600,10366,0,9,0,467,0,228
9605,10366,0,9,0,526,0,138
9608,10366,0,9,0,1421,1,696
9609,10366,0,9,0,404,1,159
9612,10366,0,9,0,579,1,223
9637,4760,0,2,0,2818,12,2257
9640,13299,0,0,0,1485,7,1272
9641,13299,0,0,0,1231,0,614
9647,1714,0,0,0,590,2,406
9648,1714,0,0,0,1498,7,863
9649,1714,0,0,0,996,5,490
9654,4701,1,15,1,1436,7,927
9655,4701,1,15,1,2191,4,703
9656,4701,1,15,1,1477,4,372
9657,4701,1,15,1,1551,3,652
9658,4701,1,15,1,1636,13,1733
9659,4701,1,15,1,1754,7,593
9660,-1,-1,24,0,1472,7,1049
9661,-1,-1,24,0,880,9,665
9662,3361,0,54,8,2440,5,525
9663,3361,0,54,8,1964,1,455
9664,3361,0,54,8,1856,5,568
9665,3361,0,54,8,3807,5,1023
9666,3361,0,54,8,2240,13,847
9667,-1,-1,1,1,581,7,520
9668,1020,0,0,0,1578,3,1021
9674,3043,0,9,0,741,2,346
9675,3043,0,9,0,1292,3,364
9676,3043,0,9,0,720,1,300
9677,13974,0,9,0,678,0,392
9678,13974,0,9,0,3009,0,1785
9679,1450,0,9,2,1036,2,467
9680,1450,0,9,2,1411,0,664
9681,1712,0,0,0,590,2,756
9682,1712,0,0,0,166,0,95
9683,1712,0,0,0,173,0,72
9684,1712,0,0,0,207,0,111
9685,1712,0,0,0,207,0,120
9686,1712,0,0,0,174,0,58
9687,1712,0,0,0,476,0,331
9688,1712,0,0,0,225,0,128
9689,1712,0,0,0,196,0,90
9690,1712,0,0,0,187,0,92
9691,1794,0,9,2,936,0,583
9692,1433,0,16,1,1215,7,1437
9693,2267,0,16,1,1422,6,1087
9694,2267,0,16,1,1220,2,744
9695,2267,0,16,1,1446,3,459
9696,23046,0,5,1,3602,6,2738
9697,23046,0,5,1,3390,8,2668
9698,23046,0,5,1,1791,3,1144
9699,23046,0,5,1,2290,4,1335
9700,196664,2,33,4,6953,39,12009
9701,196664,2,33,4,10388,20,10740
9702,1225,0,0,0,949,3,1225
9704,12565,0,8,0,1362,1,1518
9705,12565,0,8,0,1505,15,2964
9706,12565,0,8,0,4914,3,4309
9707,12565,0,8,0,1384,1,766
9708,12565,0,8,0,1327,1,715
9710,12565,0,8,0,2524,3,1424
9714,12565,0,8,0,1981,1,866
9718,2169,0,7,0,1780,4,594
9719,2169,0,7,0,1242,6,860
9720,2169,0,7,0,1411,1,730
9721,15703,0,26,0,1986,1,1601
9733,3166,0,12,0,170,1,105
9734,3166,0,12,0,314,1,247
9735,3166,0,12,0,1859,6,1640
9736,3166,0,12,0,339,1,267
9737,3166,0,12,0,167,1,104
9738,3166,0,12,0,264,2,309
9739,3166,0,12,0,171,1,95
9740,3166,0,12,0,141,2,64
9741,3166,0,12,0,143,1,66
9742,3166,0,12,0,227,1,145
9743,3166,0,12,0,152,1,74
9744,3166,0,12,0,151,1,73
9745,3166,0,12,0,211,1,126
9747,4268,1,6,1,490,2,495
9748,4268,1,6,1,670,4,819
9749,4268,1,6,1,838,2,791
9750,4268,1,6,1,421,1,424
9751,4268,1,6,1,697,2,635
9752,4268,1,6,1,436,1,419
9753,4268,1,6,1,779,3,690
9765,1464,0,1,0,2337,0,1466
9772,251,0,3,0,175,0,81
9773,251,0,2,0,94,0,51
9778,10290,1,4,5,1707,0,1708
9784,18266,1,13,1,2591,1,1496
9787,18266,1,13,1,1220,1,877
9789,18266,1,13,1,2165,0,1885
9793,10290,1,4,5,4105,13,3359
9796,251,0,3,0,83,0,38
9797,251,0,2,0,94,1,48
9798,10290,1,4,5,1413,1,1011
9800,10290,1,4,5,1341,0,780
9802,1305,0,2,1,548,1,132
9803,1305,0,2,1,1126,0,164
9804,1305,0,2,1,700,0,78
9805,1305,0,2,1,425,0,92
9806,1305,0,2,1,926,0,154
9807,1305,0,2,1,484,0,121
9808,1305,0,2,1,401,0,98
9809,1305,0,2,1,964,1,92
9810,1305,0,2,1,812,1,156
9811,10290,1,4,5,3072,3,2581
9813,17098,0,6,0,7848,3,6429
9814,5755,0,1,0,568,0,418
9815,5755,0,1,0,565,1,498
9816,5755,0,1,0,261,0,161
9818,5755,0,1,0,321,0,1096
9819,5755,0,1,0,407,0,356
9820,5755,0,1,0,417,0,342
9821,5755,0,1,0,267,0,204
9822,5755,0,1,0,2459,1,2528
9823,10290,1,4,5,939,2,451
9825,5755,0,1,0,311,0,193
9828,1305,0,2,1,750,0,239
9829,18266,1,13,1,1517,6,2402
9830,18266,1,13,1,1116,1,628
9836,251,0,3,0,83,0,39
9844,2220,0,0,0,1260,0,281
9845,2858,0,2,0,2098,1,328
9846,2858,0,2,0,2575,3,977
9847,2858,0,2,0,1715,1,578
9848,2858,0,2,0,2158,1,496
9850,2858,0,2,0,1611,1,519
9851,3201,0,29,0,826,2,383
9852,3201,0,29,0,801,3,474
9853,3201,0,29,0,901,1,472
9854,3201,0,29,0,703,2,292
9855,3201,0,29,0,834,2,260
9856,3201,0,29,0,1006,1,259
9857,3201,0,29,0,1078,1,579
9863,1382,0,16,0,582,5,504
9866,1382,0,16,0,547,2,448
9867,1382,0,16,0,535,1,434
9875,3201,0,29,0,1112,1,503
9879,320,0,0,0,1114,1,318
9884,17098,0,6,0,9478,17,10756
9887,4492,0,17,0,2544,13,1446
9888,4492,0,39,1,3763,16,3065
9889,-1,-1,0,0,145,0,134
9890,3654,0,1,0,4824,9,3656
9892,97,0,0,0,393,1,97
9893,255,0,3,0,1071,2,255
9899,2215,0,2,0,2293,4,2215
9900,-1,-1,1,0,203,0,126
9901,-1,-1,1,0,259,0,148
9903,-1,-1,27,7,660,2,579
9904,6169,0,22,4,5524,14,3690
9905,6169,0,22,4,3954,6,2506
9906,6858,0,22,4,5529,10,2737
9907,6858,0,22,4,6242,12,4139
9908,6651,0,22,4,3156,5,1101
9909,6651,0,22,4,6483,7,4321
9910,2495,0,22,4,3402,8,1569
9911,2495,0,22,4,2349,2,932
9912,8086,0,22,4,2797,8,2199
9913,8086,0,22,4,3601,12,2053
9916,4996,0,3,0,2142,10,2320
9918,1544,0,3,0,2080,0,1544
9919,4832,0,0,0,1941,0,1498
9921,4832,0,0,0,2136,0,1358
9922,4832,0,0,0,1846,1,1311
9924,4832,0,0,0,1172,0,630
9925,8442,0,16,2,1762,0,961
9926,8442,0,16,2,1271,2,421
9927,8442,0,16,2,1178,0,330
9928,8442,0,16,2,1377,0,579
9929,8442,0,16,2,2170,3,396
9930,8442,0,16,2,1929,3,534
9931,8442,0,16,2,1422,2,395
9932,8442,0,16,2,1403,1,258
9933,8442,0,16,2,1391,1,418
9934,8442,0,16,2,2101,0,614
9935,8442,0,16,2,1641,0,417
9936,8442,0,16,2,1878,8,3217
9937,4335,0,19,2,672,2,504
9938,1999,0,2,0,196,0,82
9940,1999,0,2,0,331,2,126
9941,1999,0,2,0,996,0,808
9943,1999,0,2,0,237,0,123
9944,1999,0,2,0,254,1,117
9949,1999,0,2,0,300,1,143
9950,1999,0,2,0,227,0,126
9951,1999,0,2,0,287,2,166
9952,1999,0,2,0,231,1,319
9953,30689,0,23,6,1000,0,768
9955,30689,0,23,6,1156,3,1145
9956,7675,0,3,0,1087,2,393
9958,7675,0,3,0,686,3,440
9959,7675,0,3,0,638,3,313
9960,7675,0,3,0,827,5,366
9961,7675,0,3,0,663,4,357
9962,7675,0,3,0,2883,3,2528
9963,7675,0,3,0,582,2,265
9965,7675,0,3,0,1052,5,287
9967,7675,0,3,0,870,4,461
9968,7675,0,3,0,641,6,563
9969,6568,0,10,2,1127,1,388
9970,6568,0,10,2,4024,2,706
9971,6568,0,10,2,1314,0,412
9972,6568,0,10,2,1266,1,446
9973,6568,0,10,2,3016,0,434
9974,6568,0,10,2,1223,0,509
9975,6568,0,10,2,879,0,349
9976,6568,0,10,2,4159,3,3379
9977,30689,0,23,6,602,1,499
9978,14696,0,19,1,1805,4,1382
9979,4647,0,1,0,167,0,36
9980,2621,0,1,0,407,0,28
9981,4156,0,11,1,346,4,53
9983,18981,1,47,2,600,6,402
9984,4575,0,1,0,248,0,56
9985,4635,1,14,0,4424,2,1427
9986,4635,1,14,0,1062,4,552
9987,4635,1,14,0,2518,1,619
9988,4635,1,14,0,1765,2,791
9989,4635,1,14,0,1917,0,558
9990,4635,1,14,0,1510,2,703
9991,5300,0,14,0,2208,0,1043
9992,5300,0,14,0,893,2,354
9993,5300,0,14,0,836,0,377
9994,5300,0,14,0,1059,0,529
9995,5300,0,14,0,850,0,432
9996,5300,0,14,0,1082,0,351
9997,5300,0,14,0,2193,3,1097
9998,5300,0,14,0,2329,0,1160
9999,3667,0,14,0,2152,1,764
10000,3667,0,14,0,2440,0,530
10001,3667,0,14,0,2462,2,672
10002,3667,0,14,0,2314,1,1045
10003,3667,0,14,0,1942,2,677
10004,4801,0,89,1,1667,4,1356
10005,4801,0,89,1,1561,2,899
10006,4801,0,89,1,1991,2,749
10007,4801,0,89,1,2445,7,1178
10008,4801,0,89,1,1102,5,664
10009,24920,0,10,1,7291,15,4356
10010,24920,0,10,1,5759,2,1948
10011,24920,0,10,1,5811,1,1309
10012,24920,0,10,1,4607,0,1111
10013,24920,0,10,1,4933,0,1379
10014,24920,0,10,1,4669,1,920
10015,24920,0,10,1,4670,2,1558
10016,24920,0,10,1,5711,0,1380
10017,24920,0,10,1,5984,5,1208
10018,24920,0,10,1,6017,0,1642
10019,24920,0,10,1,4744,2,1433
10020,24920,0,10,1,4462,0,901
10021,24920,0,10,1,5489,2,1199
10022,24920,0,10,1,4771,1,1212
10023,24920,0,10,1,4624,8,3605
10025,552,0,47,4,756,2,552
10026,46975,0,18,0,16948,34,13956
10027,46975,0,18,0,13590,25,10922
10028,46975,0,18,0,12947,19,10667
10029,46975,0,18,0,14165,17,11820
10030,13540,0,18,0,6405,9,5380
10031,13540,0,18,0,8940,18,8266
10032,105545,0,13,0,3157,6,2641
10033,105545,0,13,0,10932,12,9776
10034,105545,0,13,0,1851,3,1527
10035,105545,0,13,0,12303,11,10863
10036,105545,0,13,0,1587,3,1291
10037,105545,0,13,0,7980,11,6846
10038,105545,0,13,0,8248,12,7155
10039,105545,0,13,0,2039,5,1690
10040,105545,0,13,0,1801,4,1405
10041,105545,0,13,0,1260,4,947
10042,105545,0,13,0,1441,3,1121
10043,105545,0,13,0,57090,20,51822
10044,105545,0,13,0,10703,11,9583
10045,105545,0,13,0,1996,4,1614
10046,105545,0,13,0,2393,4,1949
10047,4666,0,3,0,661,2,607
10048,4666,0,3,0,627,3,1854
10049,4666,0,3,0,594,1,667
10050,4666,0,3,0,831,0,938
10051,4666,0,3,0,748,1,662
10052,2637,0,2,0,201,0,210
10053,2637,0,2,0,121,0,81
10054,2637,0,2,0,145,0,132
10055,2637,0,2,0,122,0,108
10056,2637,0,2,0,396,2,463
10057,2637,0,2,0,118,0,105
10058,2637,0,2,0,121,0,125
10059,2637,0,2,0,327,0,268
10060,2637,0,2,0,325,0,262
10061,2637,0,2,0,150,1,172
10062,2637,0,2,0,561,1,748
10078,1321,0,1,0,379,0,132
10079,1321,0,1,0,493,1,184
10080,269,0,1,0,677,2,296
10081,1321,0,1,0,356,0,125
10082,1321,0,1,0,558,1,166
10083,1321,0,1,0,618,0,272
10084,1321,0,1,0,540,0,328
10085,5332,0,0,0,8800,6,5403
10086,1334,0,0,0,2477,1,1334
10087,565,0,0,0,1720,2,565
10088,815,0,0,0,1851,1,815
10089,2134,0,0,0,3819,1,2133
10090,686,0,0,0,2416,2,686
10091,870,0,0,0,2029,2,870
10092,963,0,0,0,1819,1,963
10093,432,0,0,0,2011,1,433
10094,1241,0,1,0,2619,1,1240
10095,877,0,0,0,1944,2,877
10096,937,0,0,0,2568,0,937
10097,620,0,0,0,1941,0,620
10098,299,0,0,0,1165,1,299
10099,1649,0,0,0,3966,2,1649
10100,656,0,0,0,2176,1,657
10101,545,0,0,0,1874,1,545
10102,966,0,0,0,2621,0,968
10103,586,0,0,0,1861,4,586
10104,1637,0,11,0,3022,3,1639
10105,758,0,0,0,2318,0,757
10107,13156,1,0,0,759,1,518
10108,13156,1,1,1,778,4,613
10109,13156,1,0,0,334,1,192
10110,13156,1,0,0,354,0,225
10111,13156,1,22,0,1043,1,563
10112,13156,1,0,0,1509,1,719
10113,13156,1,0,0,545,1,352
10114,13156,1,1,0,525,0,349
10115,13156,1,1,0,287,0,138
10116,13156,1,0,0,233,0,154
10118,13156,1,0,0,648,2,485
10119,13156,1,0,0,1107,3,865
10120,13156,1,0,0,560,1,373
10121,13156,1,0,0,412,0,235
10122,13156,1,0,0,478,0,224
10123,13156,1,0,0,433,1,305
10124,13156,1,0,0,708,0,531
10125,13156,1,0,0,791,1,558
10126,13156,1,0,0,401,0,236
10127,13156,1,0,0,1094,2,824
10128,13156,1,0,0,656,2,425
10129,13156,1,0,0,1203,2,563
10130,13156,1,0,0,749,1,561
10131,13156,1,0,0,1162,1,907
10132,13156,1,0,0,977,1,783
10137,807,0,6,0,2739,6,810
10138,7488,1,4,0,2214,2,1028
10139,7488,1,4,0,4317,1,2425
10144,7488,1,4,0,3379,3,3271
10145,7488,1,4,0,505,2,303
10146,7488,1,4,0,667,3,479
10147,11019,5,89,1,666,2,497
10148,11019,5,89,1,1347,6,1382
10149,11019,5,89,1,856,3,741
10150,11019,5,89,1,1546,4,1561
10151,11019,5,89,1,813,3,682
10153,11019,5,89,1,1018,5,815
10155,11019,5,89,1,904,1,835
10157,11019,5,89,1,775,1,616
10160,11019,5,89,1,731,2,636
10162,992,0,24,0,827,2,350
10165,11019,5,89,1,1121,4,1009
10167,658,1,18,0,384,2,134
10170,658,1,18,0,671,2,254
10171,658,1,18,0,465,1,150
10172,658,1,18,0,328,1,124
10180,11019,5,89,1,953,8,2307
10181,992,0,24,0,1239,1,233
10182,992,0,24,0,1105,0,415
10183,4196,0,3,1,1660,2,1170
10184,4196,0,3,1,1932,2,780
10185,4196,0,3,1,3156,4,2311
10186,5004,0,4,2,3665,7,1873
10187,5004,0,0,0,1752,3,530
10188,5004,0,0,0,1693,1,922
10189,5004,0,0,0,1107,3,735
10190,5004,0,13,1,8217,4,959
10191,1958,0,8,0,1764,4,1958
10192,4043,1,1,0,2808,3,2052
10193,2427,0,4,0,1826,2,905
10194,2427,0,4,0,2104,8,1540
10195,4308,0,11,1,2027,0,716
10196,4308,0,11,1,1437,2,257
10197,4308,0,11,1,746,0,211
10198,4308,0,11,1,851,1,187
10199,4308,0,11,1,879,0,165
10200,4308,0,11,1,745,1,193
10201,4308,0,11,1,658,1,234
10202,4308,0,11,1,807,1,185
10203,4308,0,11,1,592,0,115
10204,4308,0,11,1,1959,0,393
10205,4308,0,11,1,1913,0,267
10206,4308,0,11,1,644,0,152
10207,4308,0,11,1,479,0,108
10208,4308,0,11,1,1044,1,490
10209,4308,0,11,1,935,0,199
10210,4308,0,11,1,597,1,213
10211,4308,0,11,1,1800,0,311
10212,1039,0,3,0,1514,0,1039
10213,1556,0,1,0,1683,1,944
10214,1556,0,1,0,806,0,357
10215,1556,0,1,0,679,0,260
10225,16695,0,9,0,104,0,98
10226,16695,0,111,3,399,2,323
10227,16695,0,9,0,112,0,89
10228,16695,0,9,0,131,0,113
10229,16695,0,9,0,126,0,103
10230,16695,0,111,3,1399,3,1296
10231,16695,0,0,0,716,1,628
10232,16695,0,0,0,294,0,261
10233,16695,0,9,0,111,0,85
10234,16695,0,0,0,892,1,809
10235,16695,0,0,0,123,0,102
10236,16695,0,0,0,123,0,98
10237,16695,0,0,0,283,0,254
10238,16695,0,0,0,147,0,108
10239,16695,0,0,0,487,0,430
10240,16695,0,0,0,745,0,695
10241,16695,0,0,0,294,0,258
10242,16695,0,0,0,161,0,123
10243,16695,0,0,0,524,0,470
10244,16695,0,9,0,277,0,212
10245,16695,0,9,0,87,0,60
10246,16695,0,0,0,1090,0,1013
10247,16695,0,0,0,1172,0,1090
10248,16695,0,0,0,147,0,129
10249,16695,0,0,0,323,0,232
10250,16695,0,0,0,7400,1,6577
10251,16695,0,0,0,220,0,177
10252,16695,0,0,0,209,0,132
10253,16695,0,0,0,378,0,317
10254,16695,0,0,0,152,0,116
10255,16695,0,0,0,135,0,109
10256,16695,0,0,0,248,0,215
10257,16695,0,9,0,118,0,94
10259,4077,0,0,0,721,2,101
10260,4077,0,0,0,683,3,156
10261,4077,0,1,0,1119,1,185
10262,4077,0,1,0,610,1,97
10263,4077,0,0,0,916,1,77
10264,4077,0,3,0,1496,1,286
10265,4077,0,0,0,870,1,398
10269,21246,0,9,0,234,0,259
10270,21246,0,0,0,227,1,208
10272,21246,0,9,0,259,0,238
10277,21246,0,111,3,1695,3,1582
10278,21246,0,9,0,262,0,231
10279,21246,0,0,0,487,0,450
10280,21246,0,9,0,138,0,105
10281,21246,0,9,0,356,0,359
10282,21246,0,0,0,14702,2,13776
10283,21246,0,0,0,363,0,311
10285,21246,0,0,0,453,0,379
10286,21246,0,9,0,546,0,390
10287,21246,0,3,0,546,1,465
10288,21246,0,9,0,785,1,719
10289,21246,0,9,0,269,0,238
10290,21246,0,9,0,213,0,184
10291,21246,0,0,0,890,0,709
10292,21246,0,9,0,392,0,356
10301,4077,0,1,0,855,1,79
10334,21246,0,9,0,437,0,382
10336,4077,0,1,0,1112,1,160
10337,4077,0,0,0,4734,1,2567
10339,5005,0,8,0,266,1,237
10345,4054,0,7,1,3145,1,2109
10346,6546,0,16,0,237,1,200
10355,4811,0,0,0,396,0,122
10356,782,0,0,0,1827,1,783
10357,2427,0,11,0,4416,7,2429
10358,1308,0,0,0,6629,2,1308
10360,2185,0,1,0,3952,4,2186
10363,2068,0,0,0,2527,4,2069
10364,3289,0,1,0,3437,6,3291
10365,992,0,0,0,2175,4,993
10366,1072,0,0,0,2086,7,1073
10367,3082,0,11,0,4130,8,3083
10368,2213,0,0,0,3320,5,2213
10370,702,0,9,1,792,4,702
10373,8421,0,2,0,2503,0,527
10374,8421,0,2,0,2679,1,1536
10375,8421,0,2,0,2765,0,1370
10376,8421,0,2,0,2240,1,951
10377,8421,0,2,0,6104,6,4111
10380,34676,1,219,31,25724,2,23888
10381,34676,1,219,31,2312,8,1515
10382,34676,1,219,31,1697,2,993
10383,34676,1,219,31,2284,11,1456
10384,34676,1,219,31,2053,4,1032
10385,34676,1,219,31,1393,1,828
10386,34676,1,219,31,2491,2,1032
10387,34676,1,219,31,1276,0,702
10388,34676,1,219,31,2147,2,894
10389,34676,1,219,31,1489,0,789
10399,-1,-1,2,1,10183,20,7644
10401,-1,-1,1,0,5004,9,4807
10403,-1,-1,1,2,5543,27,4580
10404,-1,-1,0,0,5835,16,5896
10405,22032,1,8,0,1602,5,1515
10406,22032,1,20,0,1488,5,1322
10407,22032,1,0,1,3716,2,2835
10408,22032,1,0,0,1787,2,1444
10409,22032,1,13,0,1645,1,1208
10410,22032,1,0,0,2543,2,2288
10411,22032,1,0,0,2410,3,1919
10412,22032,1,20,0,2865,14,2213
10413,22032,1,0,0,2964,1,1874
10414,22032,1,0,0,1891,1,1925
10415,22032,1,33,4,2657,8,1671
10417,2376,0,4,0,811,1,344
10419,2376,0,4,0,838,1,377
10421,-1,-1,0,0,14429,45,12087
10422,988,0,4,0,2513,0,988
10423,-1,-1,0,0,5572,3,5150
10424,-1,-1,1,1,11144,17,7015
10425,-1,-1,0,0,10031,11,8356
10426,1393,0,4,0,673,2,429
10427,1393,0,8,0,1189,4,969
10429,-1,-1,1,0,10899,50,9077
10431,1737,0,30,1,1590,1,887
10432,4756,0,9,2,608,0,225
10433,4756,0,20,0,604,1,309
10434,4756,0,0,0,913,0,505
10435,4756,0,6,0,1411,3,876
10436,4756,0,10,0,1022,3,651
10437,4756,0,8,0,817,1,555
10438,8982,0,219,31,1379,0,929
10439,8982,0,219,31,1728,3,1005
10440,8982,0,219,31,1381,3,868
10441,8982,0,219,31,1389,5,830
10442,8982,0,219,31,1908,3,968
10443,8982,0,219,31,1281,5,686
10444,8982,0,219,31,1117,1,651
10445,8982,0,219,31,991,0,556
10447,8982,0,219,31,1345,9,869
10448,4262,0,10,0,717,1,319
10449,4262,0,10,0,1478,0,276
10450,4262,0,10,0,1194,0,303
10451,4262,0,10,0,1137,2,286
10452,4262,0,10,0,1083,0,273
10453,4262,0,10,0,1236,0,246
10454,4262,0,10,0,1281,0,205
10455,4262,0,10,0,1047,0,212
10456,4262,0,10,0,1308,0,297
10457,4262,0,10,0,1102,0,213
10458,4262,0,10,0,1522,3,886
10459,4262,0,10,0,1037,0,408
10460,4262,0,10,0,703,0,414
10461,-1,-1,14,1,560,2,552
10471,10419,0,3,0,1656,0,1193
10472,10419,0,3,0,1729,3,1142
10473,10419,0,3,0,2217,1,1332
10474,10419,0,3,0,2344,2,1461
10475,10419,0,3,0,2120,0,1077
10476,10419,0,3,0,1788,0,642
10477,10419,0,3,0,1746,0,703
10478,10419,0,3,0,1434,1,611
10479,10419,0,3,0,1486,1,1219
10480,5142,0,219,31,949,3,782
10481,5142,0,219,31,872,2,711
10482,5142,0,219,31,713,3,533
10483,5142,0,219,31,652,2,512
10484,5142,0,219,31,652,3,470
10485,5142,0,219,31,872,2,687
10489,10419,0,3,0,1706,0,1122
10490,2417,0,1,0,3303,0,1395
10491,2417,0,1,0,1078,1,411
10492,2417,0,1,0,1531,0,620
10493,1008,0,0,0,1008,0,135
10494,1008,0,0,0,637,0,175
10495,1008,0,0,0,694,0,86
10496,1008,0,0,0,731,1,118
10497,1008,0,0,0,509,0,124
10498,1008,0,0,0,1383,0,154
10499,1008,0,0,0,1048,0,119
10500,1008,0,0,0,854,0,112
10501,-1,-1,2,0,18260,64,13392
10503,-1,-1,0,0,11714,16,10333
10504,-1,-1,0,0,3220,9,2497
10505,-1,-1,0,0,4860,8,4060
10506,-1,-1,0,0,5309,9,4330
10507,-1,-1,0,0,6206,5,5250
10508,-1,-1,0,0,4892,3,4341
10509,-1,-1,0,0,3738,10,2660
10510,-1,-1,0,0,7796,13,6450
10511,-1,-1,0,0,6439,11,5416
10512,-1,-1,0,1,10074,7,8443
10513,-1,-1,3,3,81590,71,70998
10515,-1,-1,1,0,3455,6,2445
10516,-1,-1,0,0,4222,10,3143
10517,-1,-1,0,1,7369,16,5798
10518,-1,-1,0,0,3552,2,2676
10519,-1,-1,0,0,9604,23,7960
10520,69609,1,0,0,1730,1,462
10521,69609,1,0,0,11790,4,9393
10522,69609,1,0,0,818,1,253
10523,69609,1,0,0,698,1,272
10524,69609,1,0,0,807,1,176
10525,69609,1,2,1,1367,2,397
10526,69609,1,0,0,623,1,128
10527,69609,1,6,0,1938,3,869
10528,69609,1,0,0,865,1,169
10529,69609,1,30,1,1691,3,492
10530,69609,1,0,0,19945,2,18351
10531,69609,1,20,0,1169,4,411
10532,69609,1,0,0,698,1,136
10533,69609,1,10,0,31485,2,29217
10534,69609,1,0,0,920,2,195
10535,69609,1,0,0,1372,1,966
10536,69609,1,0,0,889,1,94
10537,69609,1,3,0,1190,1,515
10538,69609,1,0,0,873,1,125
10539,69609,1,1,0,984,5,239
10540,69609,1,0,0,1104,1,113
10541,69609,1,0,0,4191,2,2568
10542,69609,1,0,0,1474,1,92
10543,69609,1,0,0,750,1,340
10544,69609,1,0,0,632,1,135
10545,69609,1,9,0,542,2,146
10546,69609,1,0,0,757,1,114
10547,69609,1,0,0,773,4,318
10548,69609,1,0,0,845,1,129
10549,69609,1,4,0,552,2,210
10550,-1,-1,0,1,7694,8,6732
10551,69609,1,0,0,590,1,133
10552,69609,1,0,0,697,1,407
10553,69609,1,0,0,593,1,117
10554,69609,1,0,0,2385,2,452
10555,69609,1,0,0,1096,1,171
10556,69609,1,0,0,1800,1,188
10557,69609,1,0,0,1276,1,263
10558,69609,1,0,0,954,1,434
10559,69609,1,0,0,1146,1,286
10560,69609,1,1,1,802,2,277
10561,-1,-1,2,0,5573,24,4101
10562,-1,-1,1,0,7820,8,6892
10563,-1,-1,0,0,5305,19,3691
10564,-1,-1,0,0,6611,6,5396
10565,-1,-1,0,1,8143,31,6660
10566,1060,1,16,2,3061,1,1060
10567,1818,0,10,2,1682,0,302
10568,1818,0,10,2,1099,0,389
10569,-1,-1,1,0,10403,16,8904
10570,-1,-1,3,1,6013,15,4957
10571,-1,-1,2,1,6066,13,5227
10572,-1,-1,0,0,8157,9,7298
10573,-1,-1,0,2,4679,7,3972
10574,-1,-1,3,0,5823,14,5007
10575,1318,0,29,2,2127,11,1424
10576,-1,-1,1,0,6751,18,6227
10577,1431,0,29,2,8883,18,1434
10578,-1,-1,0,0,6169,10,5078
10579,-1,-1,0,0,2668,1,2054
10580,-1,-1,23,4,2495,5,613
10581,-1,-1,23,4,2650,5,749
10587,15910,0,11,1,4372,3,2427
10588,15910,0,11,1,3493,3,1945
10589,15910,0,11,1,3494,2,2194
10590,15910,0,11,1,4507,2,2375
10591,15910,0,11,1,4782,1,2658
10592,15910,0,11,1,4233,1,2856
10593,15910,0,11,1,3061,1,2014
10594,2651,0,3,0,1316,0,363
10595,2651,0,3,0,2588,0,444
10596,2651,0,3,0,1289,0,359
10597,2651,0,3,0,1078,0,249
10598,2651,0,3,0,1202,1,273
10599,2651,0,3,0,1420,0,284
10600,2651,0,3,0,1526,0,418
10601,2651,0,3,0,1594,0,297
10602,1666,0,3,0,1176,3,492
10603,1666,0,3,0,933,2,307
10604,1666,0,3,0,923,1,211
10605,1666,0,3,0,936,3,397
10608,1666,0,3,0,784,1,287
10609,1738,1,0,0,3564,3,1352
10610,1738,1,1,0,1845,3,391
10613,32177,0,37,1,5975,11,4357
10614,32177,0,37,1,4822,8,3481
10615,32177,0,37,1,5775,11,3547
10616,32177,0,37,1,5119,7,3856
10617,32177,0,37,1,5717,13,4312
10618,32177,0,37,1,6709,14,5923
10619,32177,0,37,1,6794,16,6843
10620,8923,3,16,2,3527,4,1182
10621,2501,0,3,0,930,0,334
10622,2501,0,3,0,767,0,293
10623,2501,0,3,0,2202,5,967
10624,2501,0,3,0,714,0,213
10625,2501,0,3,0,596,1,167
10626,2501,0,3,0,893,0,162
10627,2501,0,3,0,1038,1,426
10630,1733,0,8,0,1376,4,900
10631,1733,0,8,0,1194,3,779
10633,2557,0,4,0,754,0,345
10634,2557,0,4,0,684,0,195
10635,2557,0,4,0,1522,0,721
10636,2557,0,4,0,983,0,210
10637,2557,0,4,0,580,0,143
10639,2557,0,4,0,803,0,94
10640,2557,0,4,0,685,0,104
10641,2557,0,4,0,1496,0,512
10642,2557,0,4,0,692,0,69
10643,2557,0,4,0,616,0,203
10646,2954,0,2,0,2165,4,545
10647,2954,0,2,0,854,1,321
10648,2954,0,2,0,758,1,237
10650,2954,0,2,0,1129,1,209
10651,2954,0,2,0,1222,1,205
10652,2954,0,2,0,977,0,218
10653,2954,0,2,0,964,1,267
10654,2954,0,2,0,1094,1,213
10655,2954,0,2,0,967,1,202
10656,2954,0,2,0,1303,1,298
10657,2954,0,2,0,1189,1,277
10666,6073,0,9,0,1588,2,929
10668,38692,0,47,3,9297,2,6484
10669,38692,0,47,3,9629,7,5372
10670,38692,0,47,3,6260,3,3671
10671,38692,0,47,3,11433,19,6438
10672,38692,0,47,3,6434,5,3133
10673,38692,0,47,3,6158,4,2880
10674,38692,0,47,3,6390,8,3236
10675,38692,0,47,3,4877,3,2205
10676,38692,0,47,3,5331,11,2292
10677,38692,0,47,3,6062,5,3189
10678,5414,1,219,31,1527,3,855
10679,5414,1,219,31,1449,4,762
10680,5414,1,219,31,1244,0,529
10681,5414,1,219,31,1373,2,557
10682,5414,1,219,31,2199,2,675
10683,5414,1,219,31,1221,2,551
10684,5414,1,219,31,1285,1,598
10685,5414,1,219,31,1040,0,406
